date of death,article id,type of article,headline
2016-01-06,568c503338f0d803f4a0c55c,Obituary,"Igor D. Sergun, Chief of Russian Military Intelligence, Dies at 58"
2016-01-06,568c874338f0d803f4a0c5c1,Obituary,"Elizabeth Swados, Creator of Socially Conscious Musicals, Is Dead at 64"
2016-01-06,568c7eed38f0d803f4a0c5af,Obituary,"Paul Bley, Adventurous Jazz Pianist, Dies at 83"
2016-01-07,568d635c38f0d82b2249c3bf,Obituary,"Gilbert E. Kaplan, Publisher and Improbable Conductor, Dies at 74"
2016-01-07,568d751c38f0d82b2249c3fe,Obituary,"Robert H.B. Baldwin, Transformer of Morgan Stanley, Dies at 95"
2016-01-07,568d01f138f0d803f4a0c6fa,Obituary,"Pierre Boulez, Composer and Conductor Who Pushed Modernism’s Boundaries, Dies at 90"
2016-01-07,568dd19e38f0d82b2249c536,Obituary,"Alan S. Gordon, Colorful Union Leader in Opera and Ballet, Dies at 70"
2016-01-07,568dee0838f0d82b2249c576,Obituary,"George MacIntyre, Vanderbilt Football Coach, Dies at 76"
2016-01-08,568ead7b38f0d8580b9ab98b,Obituary,"Kitty Kallen, Big Band Singer of ‘Bésame Mucho,’ Dies at 94"
2016-01-08,568f121f38f0d8580b9abaff,Obituary,"Pat Harrington, the Super on &#8216;One Day at a Time,&#8217; Dies at 86"
2016-01-08,568ea58138f0d8580b9ab973,Obituary,"Judith S. Kaye, First Woman to Serve as New York’s Chief Judge, Dies at 77"
2016-01-09,569066eb38f0d8376e3deec7,Obituary,"Andr&eacute; Courr&egrave;ges, Fashion Designer Who Redefined Couture, Dies at 92"
2016-01-09,568feb3f38f0d8376e3deb63,Obituary,"Ashraf Pahlavi, Twin Sister of Iran’s Last Shah, Dies at 96"
2016-01-10,568f228238f0d8580b9abb29,Obituary,Nicholas Caldwell of the Whispers Dies at 71
2016-01-10,5691742c38f0d86c10aeeaa2,Obituary,Rick Cluchey Dies at 82; Prison Theater Was His Redemption
2016-01-10,5690734238f0d8376e3deeda,Obituary (Obit),"George Elsey, One of the Last Survivors of World War II White House, Dies at 97"
2016-01-10,568c40f438f0d803f4a0c52f,Obituary,"Richard Sapper, Designer of Sleek Housewares, Dies at 83"
2016-01-10,568f2bcd38f0d8580b9abb3a,Obituary,"Christy O&#8217;Connor Jr., Irish Golfer, Dies at 67"
2016-01-10,5691716a38f0d86c10aeea9b,Obituary,"Florence King, Writer Who Wielded an Acerbic Wit, Dies at 80"
2016-01-11,5690473138f0d8376e3dee98,Obituary,"Ted Stanley, Whose Son’s Illness Inspired Philanthropy, Dies at 84"
2016-01-11,5693061c38f0d801cf86fa32,Obituary,"Billie Allen, Actress Who Bridged a Racial Gap, Dies at 90"
2016-01-11,568ac2aa38f0d85e74bd0a86,Obituary (Obit),"John Angelo, Investor and Co-Founder of Angelo Gordon, Dies at 74"
2016-01-11,568f42a438f0d8580b9abb72,Obituary (Obit),"Mufti Mohammad Sayeed, Kashmir Chief Minister, Dies at 79"
2016-01-11,5692d0a238f0d801cf86f9cc,Obituary,"Ellen Stovall, Three-Time Cancer Survivor and Advocate, Dies at 69"
2016-01-11,569307f238f0d801cf86fa34,Obituary (Obit),"Harry F. Mariani, Who Introduced Americans to Lambrusco, Dies at 78"
2016-01-11,5690623e38f0d8376e3deec2,Obituary,"Stephen W. Bosworth, U.S. Diplomat Who Helped Oust Ferdinand Marcos, Dies at 76"
2016-01-12,5694526438f0d80745b7360c,Obituary,"John Johnson, All-Star Forward in N.B.A., Dies at 68"
2016-01-12,5693566138f0d801cf86fb14,Obituary,"David Bowie Dies at 69; Star Transcended Music, Art and Fashion"
2016-01-13,5694909f38f0d80745b73688,Obituary,"Richard Libertini, Actor, Dies at 82; Had Memorable Turn in ‘The In-Laws’"
2016-01-13,5694413d38f0d80745b735e5,Obituary,"William Del Monte, Last Known Survivor of the 1906 San Francisco Earthquake, Dies at 109"
2016-01-13,56956f9338f0d83e7cfe0372,Obituary,"Monte Irvin, Star Outfielder Who Lost His Prime to Racism, Dies at 96"
2016-01-13,5695c7ea38f0d83e7cfe046c,Obituary,"Michael W. Davidson, a Success in Microscopes and Neckwear, Dies at 65"
2016-01-13,5695a51438f0d83e7cfe0414,Obituary,"David Margulies, ‘Ghostbusters’ Mayor and Tony Soprano’s Lawyer, Dies at 78"
2016-01-14,5697061938f0d865e6c349a0,Obituary,"Sylvan Barnet, Scholar, Is Dead at 89; Edited Signet Shakespeare Paperbacks"
2016-01-14,569709a938f0d865e6c349a6,Obituary,"Lawrence Phillips, Volatile Football Star, Dies at 40"
2016-01-14,5696dfa838f0d865e6c3494d,Obituary,"Brian Bedford, Stage Actor Who Brought the Classics to Life, Dies at 80"
2016-01-15,56985c3238f0d8108a7eb83c,Obituary,"René Angélil, Who Discovered and Then Married Celine Dion, Dies at 73"
2016-01-15,5697a0e538f0d865e6c34b64,Obituary,"Alan Rickman, Watchable Villain in ‘Harry Potter’ and ‘Die Hard,’ Dies at 69"
2016-01-15,56985b3d38f0d8108a7eb839,Obituary,"Giorgio Gomelsky, Impresario Who Gave the Rolling Stones Their Start, Dies at 81"
2016-01-15,569858ea38f0d8108a7eb836,Obituary,"Luis Arroyo, Baseball&#8217;s Best Reliever in &#8217;61, Dies at 88 "
2016-01-16,5699b3aa38f0d86a572ec14b,Obituary,"Dan Haggerty, Who Played Grizzly Adams, Dies at 73"
2016-01-16,5699b5f938f0d86a572ec14f,Obituary,"Dave Sime Dies at 79; World’s Fastest Sprinter, but Far From Its Luckiest"
2016-01-17,569aa40838f0d80d6e341fd4,Obituary,"Maria Teresa de Filippis, Pioneer of Auto Racing, Dies at 89"
2016-01-17,5695598038f0d83e7cfe0318,Obituary,"Bill Foster, Coach Who Set Duke on Winning Track, Dies at 86"
2016-01-17,569aa75f38f0d80d6e341fe0,Obituary,"Leonid Zhabotinsky, Strongman for the Ages, Dies at 77 "
2016-01-17,569949e238f0d86a572ec00a,Obituary,"Andrew Smith, Who Played on Butler’s Final Four Teams, Dies at 25"
2016-01-17,569aa0a538f0d80d6e341fcc,Obituary,"C. D. Wright, Poet of Ozarks and Beyond, Dies at 67"
2016-01-17,5695cc4938f0d83e7cfe0479,Obituary,"Stanley Siegel, TV Host Who Made Career on Candor, Dies at 79"
2016-01-18,569c3c1738f0d821e003cdb3,Obituary,"Ted Marchibroda, Who Led Colts and Ravens, Dies at 84"
2016-01-18,5696e60e38f0d865e6c3495c,Obituary,"Chocolate Armenteros, Trumpeter in Afro-Cuban Tradition, Dies at 87"
2016-01-18,569be98d38f0d821e003cd32,Obituary,"Peggy Anderson, Chronicler of the Nursing Profession, Dies at 77"
2016-01-18,56946ccc38f0d80745b73639,Obituary,"Otis Clay, R&amp;B Singer, Dies at 73"
2016-01-18,5697074e38f0d865e6c349a2,Obituary,"Myra Carter, Dying Mother in Albee’s ‘Three Tall Women,’ Dies at 86"
2016-01-18,5695d50e38f0d83e7cfe049e,Obituary,"Red Simpson, Who Made Trucks a Vehicle for the Bakersfield Sound, Dies at 81"
2016-01-18,569c0c3d38f0d821e003cd62,Obituary (Obit),"Richard G. Hendrickson, Who Recorded the Weather for 85 Years, Dies at 103"
2016-01-19,569d9d1138f0d8386437a44c,Obituary,"Glenn Frey, Singer-Songwriter and Eagles Founding Member, Dies at 67"
2016-01-19,569daf4738f0d8386437a469,Obituary,"George Jonas, Whose Book Was the Basis of the Film ‘Munich,’ Dies at 80"
2016-01-20,569e474f38f0d8386437a5f1,Obituary,"Leila Alaoui, Photographer Wounded in Burkina Faso Siege, Dies at 33"
2016-01-20,569ef4b538f0d85519ba7b10,Obituary,"Marie Garibaldi, First Woman on New Jersey Supreme Court, Dies at 81"
2016-01-21,56a036df38f0d80627b20baa,Obituary,"Wilkes Bashford, Clothier to Affluent San Franciscans, Dies at 82"
2016-01-21,56a0393e38f0d80627b20bb2,Obituary,"Michel Tournier, French Novelist Who Fused Myth and Philosophy, Dies at 91"
2016-01-21,569fe30438f0d80627b20aad,Obituary,"George Weidenfeld, British Publisher of ‘Lolita’ and London Fixture, Dies at 96"
2016-01-21,56a0384a38f0d80627b20baf,Obituary,"Ettore Scola, Italian Film Director of Satire and Farce, Dies at 84"
2016-01-22,56a1884b38f0d83189a62d22,Obituary,"Edmonde Charles-Roux, Novelist and Editor of French Vogue, Dies at 95"
2016-01-22,56a18e3f38f0d83189a62d32,Obituary,"Lou Michaels, All-Purpose Player, Dies at 80; Missed Kicks in ‘69 Super Bowl"
2016-01-23,56a2656d38f0d85aa1bb1810,Obituary,"Bill Johnson, U.S. Olympic Downhill Skiing Champion, Dies at 55"
2016-01-23,569cfdc938f0d821e003cf5a,Obituary,"Noreen Corcoran, ‘Bachelor Father’ Actress, Dies at 72"
2016-01-23,56a13ff738f0d83189a62c12,Obituary,"Mustafa Koc, Leader of Turkish Conglomerate, Dies at 55"
2016-01-24,56a2f04538f0d85aa1bb19ab,Obituary,"Lois Weisberg, Chicago’s Cultural Connector, Dies at 90"
2016-01-24,56a2f48338f0d85aa1bb19b1,Obituary,"Clarence Reid, Singer and Songwriter Also Known as Blowfly, Dies at 76"
2016-01-24,56a234be38f0d83189a62da6,Obituary,"Forrest McDonald, Historian Who Punctured Liberal Notions, Dies at 89"
2016-01-24,56a3cc9338f0d8017fc3625e,Obituary,"David Stoliar, Survivor of World War II Disaster, Dies at 91"
2016-01-25,56a5875738f0d81529067c4e,Obituary,"Bobby Wanzer, 94, Hall of Fame Player From N.B.A.&#8217;s Early, Patient Days, Dies "
2016-01-26,56a645e738f0d81529067e61,Obituary,"Henry Worsley, a British Adventurer Trying to Cross Antarctica, Dies at 55"
2016-01-26,56a6b02038f0d82e67248975,Obituary,"Marvin Minsky, Pioneer in Artificial Intelligence, Dies at 88"
2016-01-27,56a82bc638f0d85239f493c8,Obituary,"Thornton Dial, Outsider Artist Whose Work Told of Black Life, Dies at 87"
2016-01-27,56a7cd0438f0d85239f492b8,Obituary,"Abe Vigoda, of ‘Godfather’ and ‘Barney Miller,’ Dies at 94"
2016-01-27,56aac84d38f0d83460bc7990,Obituary,"Michael J. Kennedy, Lawyer for Underdogs and Pariahs, Dies at 78"
2016-01-27,56a8557538f0d85239f4943b,Obituary (Obit),"John Jay Hooker Jr., Political Gadfly and Perennial Litigant, Dies at 85"
2016-01-28,56a9323b38f0d80e5355c89d,Obituary,"Barney Hall, Folksy Voice of Nascar, Dies at 83"
2016-01-28,56a97c0338f0d80e5355c970,Obituary,"Marvin Lipofsky, Ceramist Who Elevated Blown Glass to Fine Art, Dies at 77"
2016-01-28,56a980f038f0d80e5355c97c,Obituary,"Walt Williams, Outfielder Known as No Neck, Dies at 72"
2016-01-28,56a8f89338f0d80e5355c7c1,Obituary,"Robert Tuggle, Longtime Archivist of the Metropolitan Opera, Dies at 83"
2016-01-28,56a96ca538f0d80e5355c95a,Obituary (Obit),"Concepcion Picciotto, Who Kept Vigil by White House for Three Decades, Dies"
2016-01-29,56aab9d438f0d83460bc7976,Obituary,"Vincent A. Cianci Jr., Celebrated and Scorned Ex-Mayor of Providence, R.I., Dies at 74"
2016-01-30,56ab603d38f0d83460bc7b53,Obituary,"Jacques Rivette, French New Wave Director of Enigmatic Films, Dies at 87"
2016-01-30,56aae8b138f0d83460bc79e6,Obituary,"Paul Kantner, a Founder of Jefferson Airplane, Dies at 74"
2016-01-30,56ac199138f0d87a419575b3,Obituary,"Yvonne Chouteau, Native American Ballerina, Dies at 86"
2016-01-30,56a6b52b38f0d82e67248980,Obituary,"Cecil Parkinson, British Politician Thwarted by Sex Scandal, Dies at 84"
2016-01-31,56ad941a38f0d81d27cb22ab,Obituary,"Yvonne Chouteau, 86, Celebrated Native American Dancer"
2016-01-31,56aaea9b38f0d83460bc79ea,Obituary,"Sahabzada Yaqub Khan, Pakistani Diplomat, Dies at 95"
2016-01-31,56ad8bb538f0d81d27cb22a1,Obituary,"Rabbi Eugene B. Borowitz, Influential Reform Theologian, Dies at 91"
2016-02-01,56ad368638f0d81d27cb224a,Obituary,"Kenny Sailors, a Pioneer of the Jump Shot, Dies at 95"
2016-02-01,56ae6d7638f0d82f06c0cc30,Obituary,"The Rev. John Romas, Leader of Greek Church at Ground Zero, Dies at 86"
2016-02-01,56aeac7638f0d82f06c0cc93,Obituary,"Arnold Greenberg, Whose Manhattan Bookstore Fostered Wanderlust, Dies at 83"
2016-02-01,56a8f74f38f0d85239f4966b,Obituary,"Mrinalini Sarabhai, Indian Classical Dancer and Choreographer, Dies at 97"
2016-02-01,56aa5e4938f0d83460bc781b,Obituary,"Dr. Herbert L. Abrams, Who Worked Against Nuclear War, Dies at 95"
2016-02-02,56a9662e38f0d80e5355c94f,Obituary,"Anna Laerkesen, Danish Ballerina With Poetic Originality, Dies at 73"
2016-02-02,56b02a9d38f0d849125593bb,Obituary,"Murray Louis, Choreographer With a Comic Flair, Dies at 89"
2016-02-02,56b01b1d38f0d849125593a1,Obituary,Howard Koslow Dies at 91; Artist Designed Stamps for 40 Years
2016-02-02,56b000ed38f0d8491255936f,Obituary,"Myron Beldock, Civil Rights Lawyer Who Fought for Lost Causes, Dies at 86"
2016-02-02,56b00ccc38f0d8491255938d,Obituary,"Denise Duval, French Soprano and Poulenc Interpreter, Dies at 94"
2016-02-03,56b0e5d038f0d873ef29505e,Obituary,"Signe Anderson, Jefferson Airplane Singer, Dies at 74"
2016-02-03,56b17b3338f0d873ef295215,Obituary,"Frank Finlay, Actor Who Played Iago to Laurence Olivier’s Othello, Dies at 89"
2016-02-03,56b11d0c38f0d873ef29512e,Obituary,"Francisco Flores, Tainted Ex-President of El Salvador, Dies at 56"
2016-02-03,56b15ad438f0d873ef2951ed,Obituary,"Gordon Goody, a Leader of the Gang in the Great Train Robbery, Dies at 85"
2016-02-04,56b22ed238f0d873ef295443,Obituary (Obit),"Bob Elliott, Half of the Deadpan Bob and Ray Comedy Team, Dies at 92"
2016-02-05,56b39afa38f0d84a7b07039d,Obituary,"Jack Riley, U.S. Coach of 1960 Gold Medal Hockey Team, Dies at 95"
2016-02-05,56b3fa6b38f0d84a7b070509,Obituary,"Mary Fiumara, Mother in Indelible Prince Spaghetti Ad, Dies at 88"
2016-02-05,56b3e93938f0d84a7b0704db,Obituary (Obit),"Maurice White, Founder and Leader of Earth, Wind &amp; Fire, Dies at 74"
2016-02-05,56b42dab38f0d84a7b0705a1,Obituary (Obit),"David Mirra, BMX Bike Star, Dies in an Apparent Suicide"
2016-02-06,56b56df538f0d86b498f9a04,Obituary,"Edgar D. Mitchell, Sixth Moonwalking Astronaut, Dies at 85"
2016-02-06,56b56dcd38f0d86b498f9a02,Obituary,"Lorna Jorgenson Wendt, 72, Defender of Rights of Corporate Ex-Wives"
2016-02-07,56b6972638f0d87848ce80ae,Obituary,"Frank Finlay, 89, Is Dead; Was Iago to Olivier&#8217;s Othello "
2016-02-07,56b6800738f0d87848ce80a0,Obituary,"Miriam Cedarbaum, U.S. Judge, Dies at 86; Sentenced Martha Stewart"
2016-02-08,56b7a1f638f0d87ed55e9667,Obituary,"Dan Hicks, of the Hot Licks, Dies at 74; Countered the ’60s Sound"
2016-02-08,56b7727138f0d87848ce8267,Obituary,"Robin Chandler Duke, Philanthropist Who Championed Women’s Rights, Dies at 92"
2016-02-08,56b5894438f0d86b498f9a3e,Obituary,"Marlow W. Cook, Senator Who Groomed Mitch McConnell, Dies at 89"
2016-02-08,56b655c738f0d87848ce8067,Obituary,"John L. Tishman, Builder Who Shaped American Skylines, Dies at 90"
2016-02-08,56b40b6238f0d84a7b070537,Obituary,"Alice Denham, Who Kissed and Told About Literary New York, Dies at 89"
2016-02-09,56b9470d38f0d8035b1d61ce,Obituary,"Sam Spence, Who Set the Fierce Dance of the N.F.L. to Music in Film, Dies at 88"
2016-02-09,56b8d5a138f0d8035b1d607f,Obituary,"Michael Brick, Former Times Reporter, Dies at 41"
2016-02-09,56b8f24e38f0d8035b1d60ec,Obituary,"Gregg Feinstein, 54, Dies; Head of Mergers at Houlihan Lokey"
2016-02-09,56b9328338f0d8035b1d61ab,Obituary,"Artur Fischer, Inventor With More Patents Than Edison, Dies at 96"
2016-02-09,56b95ad938f0d8035b1d61ee,Obituary,"Henry S. F. Cooper Jr., Space Reporter With Literary Lineage, Dies at 82"
2016-02-09,56b9290f38f0d8035b1d6196,Obituary,"Paul Aiken, Who Championed Authors in Digital Era, Dies at 56"
2016-02-10,56b2252438f0d873ef29541d,Obituary,"David G. Hartwell, Literary-Minded Editor of Science Fiction, Dies at 74"
2016-02-10,56ba587638f0d831a89167ca,Obituary,"Violette Verdy, a ‘Theatrical’ Star of Balanchine’s City Ballet, Dies at 82"
2016-02-10,56bab2ee38f0d831a89168a9,Obituary,"Zdravko Tolimir, General Tied to Srebrenica Massacre, Dies at 67"
2016-02-10,56b5194a38f0d86b498f993e,Obituary,"Edgar D. Whitcomb, a Former Indiana Governor, Dies at 98"
2016-02-10,56bab20238f0d831a89168a7,Obituary,"Margaret Forster, Author of ‘Georgy Girl’ and More, Dies at 77"
2016-02-10,56ba925f38f0d831a891686e,Obituary,"Arnold Lubasch, Who Covered Crime for The Times, Dies at 83"
2016-02-11,56b9164c38f0d8035b1d6162,Obituary,"Richard P. Von Herzen, Explorer of Earth’s Undersea Furnaces, Dies at 85"
2016-02-11,56bbd25c38f0d862fbbced85,Obituary,"Leslie Bassett, Pulitzer Prize-Winning Composer, Dies at 93"
2016-02-12,56bd3ce138f0d810e6a1a30d,Obituary,"Willie Richardson, Baltimore Colts’ All-Pro Receiver, Dies at 76"
2016-02-12,56bd0e8538f0d810e6a1a287,Obituary,"Giacomo Tachis, Who Brought French Influence to Italian Wine, Dies at 82"
2016-02-13,56be78f538f0d83f92bbb2fb,Obituary,"Drew Lewis, Transportation Secretary During Air Controllers’ Strike, Dies at 84"
2016-02-13,56bcf39838f0d810e6a1a218,Obituary,"Sushil Koirala, Ex-Premier of Nepal Who Fought for Democracy, Dies at 77"
2016-02-14,56be757238f0d83f92bbb2ef,Obituary,"Tommy Kelly, Who Played a Hollywood Tom Sawyer, Dies at 90"
2016-02-14,56bfafc438f0d86136858b79,Obituary,"Antonin Scalia, Justice on the Supreme Court, Dies at 79"
2016-02-14,56be82a238f0d83f92bbb311,Obituary,"Jake Page, Editor Who Made Science Accessible, Dies at 80"
2016-02-15,56c133a038f0d876a9f76d56,Obituary,"Warren Manzi, Author of New York’s Longest-Running Play, Dies at 60"
2016-02-15,56c11a9d38f0d876a9f76d28,Obituary,"Jakob Denzinger, Suspected Nazi Prison Guard, Dies at 91"
2016-02-15,56c1eb4438f0d876a9f76eda,Obituary,"Johnny Lattner, Versatile Heisman-Winning Halfback With Notre Dame, Dies at 83"
2016-02-16,56c24cfd38f0d810c38f606b,Obituary,"Steven Stucky, Composer Who Won a Pulitzer, Dies at 66"
2016-02-16,56c27d1538f0d810c38f60c9,Obituary,"Leo Van Munching Jr., Empire Builder for Heineken, Dies at 89"
2016-02-17,56c3443138f0d810c38f62ae,Obituary,"Boutros Boutros-Ghali, Former U.N. Secretary General, Dies at 93"
2016-02-17,56c3a0a438f0d82fc3a199d0,Obituary,"John J. Riccardo, Former Chairman of Chrysler, Dies at 91"
2016-02-17,56c3d36038f0d82fc3a19a55,Obituary,"George Gaynes, a Versatile Character Actor, Dies at 98"
2016-02-17,56c2ea9638f0d810c38f61b1,Obituary,"Denise Matthews, Pop Singer Known as Vanity, Dies at 57"
2016-02-18,56c52b6138f0d85d2735f60b,Obituary,"Andrzej Zulawski, Rebellious Film Director, Dies at 75"
2016-02-18,56c52dfa38f0d85d2735f616,Obituary,"William H. Tankersley, Watchdog for CBS Taste Standards, Dies at 98"
2016-02-18,56c4e9c138f0d85d2735f555,Obituary,"Acel Moore, Founder of Black Journalists’ Organization, Dies at 75"
2016-02-19,56c3c5c238f0d82fc3a19a45,Obituary,"Jerome Weinrib, ABC Carpet’s Old-School Proprietor, Dies at 86"
2016-02-19,56c62dd338f0d809a189bc1f,Obituary,"Mohamed Hassanein Heikal, Prominent Egyptian Journalist, Dies at 92"
2016-02-19,56c5dba638f0d85d2735f7d7,Obituary,"Angela Raiola, ‘Big Ang’ of TV’s ‘Mob Wives,’ Dies at 55"
2016-02-20,56c7c7ed38f0d83592db63d0,Obituary,"Tony Phillips, Whose Play Sealed 1989 World Series, Dies at 56"
2016-02-20,56c7bfcd38f0d83592db63c4,Obituary,"Umberto Eco, 84, Best-Selling Academic Who Navigated Two Worlds, Dies"
2016-02-20,56c7393a38f0d809a189bf16,Obituary (Obit),"Harper Lee, Author of ‘To Kill a Mockingbird,’ Dies at 89"
2016-02-21,56c8c92438f0d85de7db6d74,Obituary,"Renato Bialetti, the Mr. Coffee of Italy, Dies at 93"
2016-02-21,56c8b5a638f0d85de7db6d44,Obituary,"Jim Davenport, an Original San Francisco Giant, Dies at 82"
2016-02-21,56c7f02038f0d83592db6419,Obituary,"Msgr. Thomas J. Hartman, Half of ‘God Squad,’ Dies at 69"
2016-02-21,56c7f1e438f0d83592db641a,Obituary,"Dana Raphael, Proponent of Breast-Feeding and Use of Doulas, Dies at 90"
2016-02-22,56ca8a6938f0d873cb9503ae,Obituary,"Douglas L. Inman, Coastal Science Pioneer, Dies at 95"
2016-02-22,56ca894e38f0d873cb950391,Obituary,"Rosario Ferré, Writer Who Examined Puerto Rican Identity, Dies at 77"
2016-02-23,56cb338b38f0d873cb95054f,Obituary,"Eric Brown, Record-Breaking British Aviator and World War II Combat Pilot, Dies at 97"
2016-02-23,56cb9d1438f0d80fb3eb22fd,Obituary,"John E. Reinhardt, Ambassador and Head of U.S. Information Agency, Dies at 95"
2016-02-23,56cb21e538f0d873cb950509,Obituary,"Michael Jaharis, Pharmaceutical Executive and Philanthropist, Dies at 87"
2016-02-24,56cd0b9c38f0d838c6ea4bc4,Obituary,"Douglas Slocombe, ‘Indiana Jones’ Cinematographer, Dies at 103"
2016-02-24,56ccf68f38f0d838c6ea4b9b,Obituary,"Barbara M. Clark, New York Assemblywoman, Dies at 76"
2016-02-24,56cd0a0838f0d838c6ea4bc1,Obituary,"Sonny James, Country Singer Known for ‘Young Love,’ Dies at 87"
2016-02-24,56ccc97138f0d838c6ea4b15,Obituary,"Peter Mondavi, Who Helped Put Napa Valley on Wine Industry Map, Dies at 101"
2016-02-25,56cd45c438f0d838c6ea4c3c,Obituary,"Ramón Castro, Brother to Cuban Revolutionaries, Dies at 91"
2016-02-25,56ce616538f0d8622592d522,Obituary,"Alisa Bellettini, Creator of MTV’s ‘House of Style,’ Dies at 61"
2016-02-25,56ce5f6238f0d8622592d51a,Obituary (Obit),"Henry Diamond, Lawyer at Forefront of Conservation Movement, Dies at 83"
2016-02-26,56ce844f38f0d8622592d58f,Obituary,"Edward T. Foote, Who Led and Lifted University of Miami, Dies at 78"
2016-02-26,56cfaad038f0d80b98a14c32,Obituary,"Yolande Betbeze Fox, Miss America Who Defied Convention, Dies at 87"
2016-02-26,56ce619038f0d8622592d524,Obituary (Obit),"Elizabeth Eisenstein, Trailblazing Historian of Movable Type, Dies at 92"
2016-02-27,56d100cd38f0d83825735af2,Obituary,"George C. Nichopoulos, Elvis’s Last Doctor, Dies at 88"
2016-02-27,56d11bef38f0d83825735b20,Obituary,"Lennie Baker, Singer and Saxophonist With Sha Na Na, Dies at 69"
2016-02-27,56d1099d38f0d83825735b0a,Obituary,"Andy Bathgate, Standout on Dismal 1950s Rangers, Dies at 83"
2016-02-27,56d09abd38f0d838257359d4,Obituary,"Tony Burton, Apollo Creed’s Trainer in ‘Rocky’ Movies, Dies at 78"
2016-02-27,56d084ca38f0d83825735964,Obituary,"Sarah Kershaw, Former Times Reporter, Dies at 49"
2016-02-27,56d10c6138f0d83825735b0d,Obituary,"Alfred E. Mann, Pioneer in Medical Devices, Dies at 90"
2016-02-28,56d219b238f0d85dd0d93a56,Obituary,"Wesley A. Clark, Who Designed First Personal Computer, Dies at 88"
2016-02-28,56d1381a38f0d83825735b4f,Obituary,"Eddie Einhorn, a Creator of College Basketball on TV, Dies at 80"
2016-02-28,56cf627438f0d80b98a14b32,Obituary,"Eddie Einhorn, a Creator of College Basketball on TV, Dies at 80"
2016-02-29,56ccd8f138f0d838c6ea4b54,Obituary,"Fernando Cardenal, Nicaraguan Priest Who Defied Pope, Dies at 82"
2016-02-29,56d2169238f0d85dd0d93a51,Obituary,"Sam Beall, Farm-to-Table Restaurateur Right on His Farm, Dies at 39"
2016-02-29,56d1136538f0d83825735b18,Obituary,"Elias Demetracopoulos, 87, Dies; Journalist Linked Greek Junta to Nixon"
2016-03-01,56d4d54438f0d811294b819a,Obituary,George Kennedy Dies at 91; Versatile Actor Won Oscar for ‘Cool Hand Luke’
2016-03-01,56d5021d38f0d811294b81ef,Obituary,"Claude Parent, Visionary Architect of the Oblique, Dies at 93"
2016-03-02,56d512a738f0d811294b8202,Obituary,"Alice Arlen, Screenwriter and Collaborator With Nora Ephron, Dies at 75"
2016-03-02,56cfca2638f0d80b98a14c78,Obituary,"John Gagnon, Who Linked Sexuality to Social Influences, Dies at 84"
2016-03-02,56d6365d38f0d83a4dd60dde,Obituary,"Gil Hill, Detroit Detective and ‘Beverly Hills Cop’ Actor, Dies at 84"
2016-03-03,56d7b68138f0d8655e09bc14,Obituary,"Delmer Berg, Last of American Volunteers in Spanish Civil War, Dies at 100"
2016-03-03,56d620be38f0d83a4dd60da4,Obituary,"Nabil Maleh, Giant of Syrian Cinema, Dies at 79"
2016-03-03,56d74d3638f0d8655e09bad4,Obituary,"Aubrey McClendon, Chesapeake Energy Ex-Chief, Dies Day After Indictment"
2016-03-03,56d5e20438f0d83a4dd60cc0,Obituary,"Craig Windham, Top-of-the-Hour Voice of NPR, Dies at 66"
2016-03-03,56d7417838f0d8655e09baab,Obituary,Jim Kimsey Dies at 76; AOL Co-Founder Influenced Generation of Net Providers
2016-03-04,56d6101b38f0d83a4dd60d63,Obituary,"Dr. Holbrook Kohrt, Hemophiliac Who Made Condition a Crusade, Dies at 38"
2016-03-04,56d8e85338f0d810eb12c74b,Obituary,"Edward Lammer, Doctor Who Linked Acne Drug to Birth Defects, Dies at 62"
2016-03-04,56d9085338f0d810eb12c77f,Obituary,"John Chilton, Jazz Musician and Historian, Dies at 83"
2016-03-04,56d7c34938f0d8655e09bc38,Obituary,"Dick Bradsell, Bartender Who Helped Revive London Cocktail Scene, Dies at 56"
2016-03-04,56d669aa38f0d83a4dd60e62,Obituary,"Stuart J. Beck, American Champion of a Pacific Island Nation, Dies at 69"
2016-03-05,56d9eb2b38f0d83eee0978d9,Obituary,"Bud Collins, Who Covered Tennis With Authority and Flash, Dies at 86"
2016-03-05,56da68b138f0d83eee097a64,Obituary,"Pat Conroy, Author of ‘The Prince of Tides’ and ‘The Great Santini,’ Dies at 70"
2016-03-05,56da739638f0d83eee097a76,Obituary,"Tony Dyson, Who Brought R2-D2 to Rolling, Beeping Life, Dies at 68"
2016-03-05,56d7802538f0d8655e09bba3,Obituary,"Tony Warren, Creator of ‘Coronation Street,’ Dies at 79"
2016-03-05,56d9cfa038f0d83eee09784e,Obituary,"Louise Rennison, Who Wrote Adolescent Novels With a Personal Touch, Dies at 64"
2016-03-05,56da469238f0d83eee097a1a,Obituary,"Ralph Baruch, Who Shaped Viacom&#8217;s Rise, Dies at 92"
2016-03-06,56da385138f0d83eee0979f7,Obituary,"Rev. Robert Palladino, Scribe Who Shaped Apple’s Fonts, Dies at 83"
2016-03-06,56db71ce38f0d861835e2768,Obituary,"Dr. Myron G. Schultz, Who Helped Identify AIDS Crisis, Dies at 81"
2016-03-06,56d7846338f0d8655e09bbaf,Obituary (Obit),"William H. Schaap, Radical Lawyer and Critic of C.I.A., Dies at 75"
2016-03-07,56dc917138f0d874be467afb,Obituary,"Nikolaus Harnoncourt, Conductor and Early-Music Specialist, Dies at 86"
